subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
51122,6922,Anas,"Mallards, Pintails, and Allies",eatenBy
51122,7120,Cairina moschata,Muscovy Duck,eatenBy
51122,,Hyporhygma quadripunctatus,,eatenBy
51122,214966,Bellura gortynoides,White-tailed Diver Moth,eatenBy
51122,,Donacia liebecki,,eatenBy
51122,,Donacia cincticornis,,eatenBy
51122,,Donacia militaris,,eatenBy
51122,,Donacia parvidens,,eatenBy
51122,,Donacia megacornis,,eatenBy
51122,218662,Donacia rufescens,,eatenBy
51122,6902,Thalassornis leuconotus,White-backed Duck,eatenBy
51122,,Sarkidiornis melanotos sylvicola,,eatenBy
51122,,Synclita obliteralis,,eatenBy
51122,,Elophila nymphaeata,,eatenBy
51122,,Synclita occidentalis,,eatenBy
51122,,Elophila interruptalis,,eatenBy
51122,,Tilapia zillii,,eatenBy
51122,97947,Clarias ngamensis,Blunttooth Catfish,eatenBy
51122,,Tilapia rendalli,,eatenBy
51122,,Sargochromis codringtonii,,eatenBy
51122,,Nettapus auritus,,eatenBy
51122,,Dendrocygna bicolor,,eatenBy
51122,,Athya erythrophthalma,,eatenBy
51122,6898,Dendrocygna viduata,White-faced Whistling-Duck,eatenBy
51122,7008,Anser indicus,Bar-headed Goose,eatenBy
51122,7054,Aythya affinis,Lesser Scaup,eatenBy
51122,144479,Gallinula galeata,Common Gallinule,eatenBy
51122,,Nettapus pulchellus,,eatenBy
51122,57678,Lasioglossum,,pollinatedBy
51122,,Lasioglossum nelumbonis,,pollinatedBy
51122,,Hylaeus nelumbonis,,pollinatedBy
51122,,Lasioglossum nymphaearum,,pollinatedBy
