subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
151394,47178,Actinopterygii,Ray-finned Fishes,eats
151394,1,Animalia,Animals,eats
151394,47115,Mollusca,Molluscs,eats
151394,85493,Crustacea,Crustaceans,eats
151394,47490,Polychaeta,Polychaete Worms,eats
151394,,Gnathostomata,,eats
151394,41482,Tursiops truncatus,Common Bottlenose Dolphin,eatenBy
151394,,Zeus faber,,eatenBy
151394,98531,Coryphaena hippurus,Common Dolphinfish,eatenBy
151394,324558,Loligo vulgaris,European Squid,eatenBy
151394,41482,Tursiops truncatus,Common Bottlenose Dolphin,preyedUponBy
151394,98531,Coryphaena hippurus,Common Dolphinfish,preyedUponBy
151394,324558,Loligo vulgaris,European Squid,preyedUponBy
151394,,Zeus faber,,preyedUponBy
