subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
37763,122926,Phycitini,,eats
37763,,Psammodynastes pulverulentus,,eatenBy
37763,116461,Anolis sagrei,Brown Anole,eatenBy
37763,,Coluber constrictor priapus,,preyedUponBy
37763,,Gloydius halys,,preyedUponBy
37763,,Micrurus fulvius,,preyedUponBy
37763,,Coluber schotti,,preyedUponBy
37763,371962,Lampropeltis zonata,California Mountain Kingsnake,preyedUponBy
37763,29813,Lampropeltis getula,Eastern Kingsnake,preyedUponBy
37763,,Coluber flagellum flagellum,,preyedUponBy
37763,27149,Coluber constrictor constrictor,Northern Black Racer,preyedUponBy
