subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
473,59110,Potamogeton,Pondweed,eats
473,54518,Lemna minor,common duckweed,eats
473,61787,Persicaria,"knotweeds, smartweeds, and waterpeppers",eats
473,47114,Gastropoda,Gastropods,eats
473,48571,Carex,true sedges,eats
473,60997,Ceratophyllum demersum,coontail,eats
473,47158,Insecta,Insects,eats
473,54519,Lemna,Duckweeds,eats
473,59713,Chlorophyceae,Chlorophycean green algae,eats
473,60207,Myriophyllum,Milfoils,eats
473,56932,Cuscuta,dodders,eats
473,53060,Galium,bedstraws,eats
473,47124,Magnoliopsida,dicots,eats
473,78711,Potamogeton illinoensis,shining pondweed,eats
473,48685,Typha latifolia,broadleaf cattail,eats
473,50339,Ludwigia,Primrose-willows,eats
473,53707,Cladophora,,eats
473,47822,Diptera,Flies,eats
473,61267,Heteroptera,True Bugs,eats
473,85989,Physidae,Bladder Snails,eats
473,47157,Lepidoptera,Butterflies and Moths,eats
473,62164,Trichoptera,Caddisflies,eats
473,47208,Coleoptera,Beetles,eats
473,47928,Zygoptera,Damselflies,eats
473,47126,Plantae,plants,eats
473,48230,Ranunculus,buttercups,eats
473,59109,Potamogetonaceae,pondweed family,eats
473,1,Animalia,Animals,eats
473,211194,Tracheophyta,vascular plants,eats
473,84735,Corixidae,Water Boatmen,eats
473,48972,Polygonum,knotweeds,eats
473,60999,Ceratophyllum,Hornworts,eats
473,47584,Bivalvia,Bivalves,eats
473,51112,Hexagenia,Giant Mayflies,eats
473,47792,Odonata,Dragonflies and Damselflies,eats
473,48071,Sagittaria,Arrowheads,eats
473,52617,Salicornia,pickleweeds,eats
473,47115,Mollusca,Molluscs,eats
473,47120,Arthropoda,Arthropods,eats
473,4246,Podilymbus podiceps,Pied-billed Grebe,eats
473,54960,Nematoda,Nematodes,eats
473,67731,Anax junius,Common Green Darner,eats
473,174572,Callibaetis,Speckled Duns,eats
473,81576,Belostoma,,eats
473,129189,Hyalella,,eats
473,133821,Physa,,eats
473,27818,Taricha torosa,California Newt,eats
473,59653,Gerridae,Water Striders,eats
473,133623,Tropisternus,,eats
473,64970,Anaxyrus boreas,Western Toad,eats
473,84670,Ephydridae,Shore Flies,eats
473,52864,Tramea,Saddlebag Gliders,eats
473,47851,Quercus,oaks,eats
473,49592,Lepomis,Common Sunfishes,eats
473,473,Fulica americana,American Coot,eats
473,48220,Phaeophyceae,brown algae,eats
473,47783,Astacoidea,Northern Hemisphere Crayfishes,eats
473,47434,Poaceae,grasses,eats
473,,Bolboschoenus fluviatilis,,eats
473,,Bidens cernua,,eats
473,,Acorus calamus,,eats
473,,Scirpus,,eats
473,,Claviceps purpurea,,eats
473,,Sparganium eurycarpum,,eats
473,166081,Panicum hemitomon,Maidencane,eats
473,,Nitella furcata,,eats
473,,Hydrilla,,eats
473,,Eichhornia crassipes,,eats
