subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
132237,61340,Cirsium discolor,field thistle,pollinates
132237,77155,Fragaria virginiana,Virginia strawberry,pollinates
132237,56057,Leucanthemum vulgare,oxeye daisy,pollinates
132237,60125,Cicuta maculata,water hemlock,pollinates
132237,54806,Fraxinus,ashes,pollinates
132237,,Baeckea gunniana,,pollinates
132237,,Wahlenbergia ceracea,,pollinates
132237,,http://treatment.plazi.org/id/C121FA83BA73C80659A41D6040C22ECF,,pollinates
132237,,Cercis canadensis,,pollinates
132237,130906,Geum vernum,Spring Avens,pollinates
132237,,Frasera carolinensis,,pollinates
132237,,Cirsium altissimum,,pollinates
132237,,Laphria index,,preyedUponBy
