subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
246398,47257,Acanthocybium solandri,Wahoo,eatenBy
246398,69676,Thunnus,Bluefin Tunas,eatenBy
246398,69675,Thunnus albacares,Yellowfin Tuna,eatenBy
246398,187572,Kajikia audax,Striped Marlin,eatenBy
246398,47537,Makaira mazara,Indo-Pacific Blue Marlin,eatenBy
246398,93644,Alepisaurus ferox,Longnose Lancetfish,eatenBy
246398,115167,Xiphias gladius,Swordfish,eatenBy
246398,96754,Carcharhinus falciformis,Silky Shark,eatenBy
246398,432457,Illex argentinus,Argentine Shortfin Squid,eatenBy
246398,41539,Pseudorca crassidens,False Killer Whale,eatenBy
246398,144525,Onychoprion fuscatus,Sooty Tern,eatenBy
