subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
54135,48629,Prunus americana,American plum,eats
54135,47121,Lupinus,lupines,eats
54135,54812,Rhamnus,Buckthorns,eats
54135,48681,Spiraea,meadowsweet,eats
54135,47851,Quercus,oaks,eats
54135,,Prunus padus,,eats
54135,,Prunus domestica,,eats
54135,55811,Prunus spinosa,Blackthorn,eats
54135,,Rhamnus davurica,,eats
54135,,Spiraea media,,eats
54135,,Sapindus saponaria,,eats
54135,,Malus baccata,,eats
54135,,Spiraea chamaedryfolia,,eats
54135,,Sapindus mukorossi,,eats
54135,1043324,Rhamnus yoshinoi,,eats
54135,,Caragana,,eats
54135,,Prunus tomentosa,,eats
