subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
124705,53549,Ulmus,elms,eats
124705,54806,Fraxinus,ashes,eats
124705,49203,Fagus,beeches,eats
124705,47566,Populus,"poplars, cottonwoods, and aspens",eats
124705,48098,Acer rubrum,red maple,eats
124705,47851,Quercus,oaks,eats
124705,53352,Alnus,alders,eats
124705,49156,Betula,birches,eats
124705,53373,Corylus,hazels,eats
124705,53453,Salix,Willows,eats
124705,765394,Sambucus nigra,European black elderberry,eats
