subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
158286,126545,Dialictus,Metallic Sweat Bees,eatenBy
158286,,Catocala illecta,,eatenBy
158286,129362,Zerene cesonia,Southern Dogface,eatenBy
158286,120489,Sarcophaga,Common Flesh Flies,pollinatedBy
158286,53648,Nomada,Nomad Bees,pollinatedBy
158286,250753,Tachytes,Sand-Loving Wasps,pollinatedBy
158286,120215,Bombus griseocollis,Brown-belted Bumble Bee,pollinatedBy
158286,47219,Apis mellifera,Western Honey Bee,pollinatedBy
158286,57678,Lasioglossum,,pollinatedBy
158286,144011,Bombus rufocinctus,Red-belted Bumble Bee,pollinatedBy
158286,47222,Apoidea,Bees and Apoid Wasps,pollinatedBy
158286,,Eugnamptus angustatus,,pollinatedBy
158286,,Lygus pratensis,,pollinatedBy
158286,,Scymnus consobrinus,,pollinatedBy
158286,,Microstelis,,pollinatedBy
158286,,Heringia salax,,pollinatedBy
158286,,Spallanzania hesperidarum,,pollinatedBy
158286,699698,Neotrypetes,,pollinatedBy
158286,,Harmostes reflexulus,,pollinatedBy
158286,,Andrena,,pollinatedBy
158286,,Ripiphorus,,pollinatedBy
158286,,Cryptorhopalum haemorrhoidale,,pollinatedBy
158286,,Philampelus,,pollinatedBy
158286,,Anoplius illinoensis,,pollinatedBy
158286,,Mesogramma,,pollinatedBy
158286,,http://treatment.plazi.org/id/F081C65F8D695BC0A3F6562FBABF67EB,,pollinatedBy
158286,,Epistrophe emarginata,,pollinatedBy
158286,,Corizus,,pollinatedBy
158286,,Chrystogaster ontario,,pollinatedBy
158286,,http://treatment.plazi.org/id/C72A42F42D1D9E7809CB45EE0F3C055E,,pollinatedBy
158286,,Amegilla,,pollinatedBy
158286,,Sphecodium,,pollinatedBy
158286,,http://treatment.plazi.org/id/E3771B2A10FB446345F4663A701D15E4,,pollinatedBy
158286,425250,Eristalis stipator,Yellow-shouldered Drone Fly,pollinatedBy
158286,,http://treatment.plazi.org/id/0392879B735FAB0C43D5F883FC37FE37,,pollinatedBy
158286,459021,Andrena quintilis,Eastern Scaly Miner Bee,pollinatedBy
158286,,Phyllobaenus subfasciatus,,pollinatedBy
158286,,Hoplitis,,pollinatedBy
