subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
120942,,Malvavis arboreus,,eats
120942,15985,Myiarchus,Myiarchus Flycatchers,eatenBy
120942,3108,Patagioenas fasciata,Band-tailed Pigeon,eatenBy
120942,12705,Turdus,Typical Thrushes,eatenBy
120942,9522,Melozone,Ground-Sparrows and Brown Towhees,eatenBy
120942,10271,Pheucticus ludovicianus,Rose-breasted Grosbeak,eatenBy
120942,9915,Piranga rubra,Summer Tanager,eatenBy
120942,9346,Icterus galbula,Baltimore Oriole,eatenBy
120942,48550,Phoebis sennae,Cloudless Sulphur,eatenBy
120942,48662,Danaus plexippus,Monarch,eatenBy
120942,3454,Zenaida macroura,Mourning Dove,eatenBy
120942,,Crocidosema plebejana,,eatenBy
120942,,Meskea dyspteraria,,eatenBy
120942,82279,Automeris io,Io Moth,eatenBy
120942,,Hylesia lineata,,eatenBy
120942,214820,Bagisara rectifascia,Straight Lined Mallow Moth,eatenBy
120942,,Anomis flava,,eatenBy
120942,,Gracillariinae,,eatenBy
120942,,Chiroxiphia linearis,,eatenBy
120942,,Aulacorhynchus prasinus,,eatenBy
120942,,Semnornis frantzii,,eatenBy
120942,20856,Pharomachrus mocinno,Resplendent Quetzal,eatenBy
120942,,Turdus plebejus,,eatenBy
120942,16842,Myiozetetes similis,Social Flycatcher,eatenBy
120942,,Euphonia hirundinacea,,eatenBy
120942,,Elaenia,,eatenBy
120942,,Psilorhinus morio,,eatenBy
120942,,Melanerpes hoffmannii,,eatenBy
120942,,Procnias tricarunculatus,,eatenBy
120942,16071,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,eatenBy
120942,,Atlapetes albinucha,,eatenBy
120942,,Chamaepetes unicolor,,eatenBy
120942,,Myadestes melanops,,eatenBy
120942,12878,Catharus ustulatus,Swainson's Thrush,eatenBy
120942,,Phainoptila melanoxantha,,eatenBy
120942,,Chlorospingus flavopectus,,eatenBy
120942,,Thraupis episcopus,,eatenBy
120942,,Piculus rubiginosus,,eatenBy
120942,10508,Dacnis venusta,Scarlet-thighed Dacnis,eatenBy
120942,16737,Megarynchus pitangua,Boat-billed Flycatcher,eatenBy
120942,,Tityra semifasciata,,eatenBy
120942,3117,Patagioenas flavirostris,Red-billed Pigeon,eatenBy
120942,,Tangara,,eatenBy
120942,,Turdus assimilis,,eatenBy
120942,,Trogon aurantiiventris,,eatenBy
120942,16529,Mionectes olivaceus,Olive-striped Flycatcher,eatenBy
120942,,Chlorophonia callophrys,,eatenBy
120942,,Ramphastos sulfuratus,,eatenBy
120942,,Momotus momota,,eatenBy
120942,,Heliopetes macaira,,eatenBy
120942,,Xenophanes tryxus,,eatenBy
120942,341450,Dione glycera,Andean Silverspot,eatenBy
120942,,Turdus fuscater gigas,,eatenBy
120942,,Agraulis vanillae,,eatenBy
120942,,Dione juno juno,,eatenBy
120942,,Carrhenes canescens,,eatenBy
120942,,Archilochus colubris,,eatenBy
