subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
52792,69114,Pogonomyrmex,Harvester Ants,eatenBy
52792,59194,Ochlodes sylvanoides,Woodland Skipper,eatenBy
52792,,Mus sp.,,eatenBy
52792,,North American deermouse,,eatenBy
52792,522759,Ochsenheimeria bisontella,,eatenBy
52792,,Asymmetrura,,eatenBy
52792,,Pediasia fascelinella,,eatenBy
52792,,Leucania farcta,,eatenBy
52792,,Leucania pseudargyria,,eatenBy
52792,,Mesoligia literosa,,eatenBy
52792,,Cosmiotes illectella,,eatenBy
52792,470109,Chionodes figurella,,eatenBy
52792,,Elachista leucofrons,,eatenBy
52792,,Pyronia tithonus,,eatenBy
52792,58484,Thymelicus lineola,Essex Skipper,eatenBy
52792,,Thymelicus acteon,,eatenBy
52792,,Pararge aegeria,,eatenBy
52792,,Ochlodes sylvanus,,eatenBy
52792,,Hipparchia semele,,eatenBy
52792,,Melanargia galathea,,eatenBy
52792,,Coenonympha hero,,eatenBy
52792,,Messor structor,,eatenBy
52792,,Claviceps purpurea,,eatenBy
52792,117059,Plectrophenax nivalis,Snow Bunting,eatenBy
