subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
78090,,Nathalis iole,,eatenBy
78090,3545,Columbina passerina,Common Ground Dove,eatenBy
78090,52781,Melissodes,,pollinatedBy
78090,58504,Polites,,pollinatedBy
78090,127741,Colletes,Cellophane Bees,pollinatedBy
78090,47158,Insecta,Insects,pollinatedBy
78090,,Rhamphomyia priapulus,,pollinatedBy
78090,,Chalcosyrphus nemorum,,pollinatedBy
78090,,Strangalia famelica,,pollinatedBy
78090,,Carceris robertsonii,,pollinatedBy
78090,,Elampus,,pollinatedBy
78090,,Callandrena,,pollinatedBy
78090,,Ceratina dupla,,pollinatedBy
78090,,Elis,,pollinatedBy
78090,,Eumyotheria illinoensis,,pollinatedBy
78090,,Epicauta,,pollinatedBy
78090,,Ocyptamus costatus,,pollinatedBy
78090,,Photinus pyralis,,pollinatedBy
78090,,Andrena pruni,,pollinatedBy
78090,,Corizus,,pollinatedBy
78090,,Tiphia,,pollinatedBy
78090,,Nematus,,pollinatedBy
78090,,Sinophorus furus,,pollinatedBy
78090,,Trineura,,pollinatedBy
78090,,Xenoglossodes albata,,pollinatedBy
78090,572115,Pseudopanurgus labrosus,,pollinatedBy
78090,1029923,Eucera belfragei,,pollinatedBy
78090,,Andrena carlini,,pollinatedBy
78090,299089,Perilampus fulvicornis,,pollinatedBy
78090,,Xanthidium,,pollinatedBy
78090,,Saparnopolius fulvus,,pollinatedBy
78090,,Phasia,,pollinatedBy
78090,,Bracon,,pollinatedBy
78090,,Phasia robertsonii,,pollinatedBy
78090,,Themira putris,,pollinatedBy
78090,,Plagiotoma,,pollinatedBy
78090,,Seymnus terminatus,,pollinatedBy
78090,,Bombylius pulchellus,,pollinatedBy
78090,628299,Diceratosmia,,pollinatedBy
78090,1292982,Meromyza americana,,pollinatedBy
78090,,Morellia micans,,pollinatedBy
78090,,Poecilopompilus,,pollinatedBy
78090,,Phaleria,,pollinatedBy
78090,,Cryptocephalus insertus,,pollinatedBy
78090,,Evylaeus,,pollinatedBy
78090,,Self pollinated,,pollinatedBy
