subject_taxon_id,target_taxon_id,target_scientific_name,target_common_name,interaction
72422,343382,Homoeosoma electella,American Sunflower Moth,eatenBy
72422,118970,Bombus impatiens,Common Eastern Bumble Bee,eatenBy
72422,58578,Euphydryas phaeton,Baltimore Checkerspot,eatenBy
72422,62978,Chlosyne nycteis,Silvery Checkerspot,eatenBy
72422,906,Meleagris gallopavo,Wild Turkey,eatenBy
72422,,Homoeosoma electellum,,eatenBy
72422,,Streptopelia chinensis,,eatenBy
72422,,Charidryas,,eatenBy
72422,,Celastrina argiolus,,eatenBy
72422,,Cremastobombycia verbesinella,,eatenBy
72422,207924,Synchlora frondaria,Southern Emerald,eatenBy
72422,,Dichomeris setosella,,eatenBy
72422,,Sibine stimulea,,eatenBy
72422,130222,Bombus melanopygus,Black-tailed Bumble Bee,eatenBy
72422,,Uroleucon rurale,,eatenBy
72422,,Chlosyne lacinia,,eatenBy
72422,52925,Phyciodes tharos,Pearl Crescent,eatenBy
72422,,Callipepla gambelii,,eatenBy
